,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__solver,param_pca__n_components,param_classifier__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1337,0.5093405246734619,0.007653759985984071,0.0,0.0,relu,0.0001,50,sgd,5,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 5}",0.6701646090534978,0.6056644880174291,0.6754807692307692,0.6650641025641025,0.463768115942029,0.6190792554525322,0.07782008124300518,1134
1338,0.569492769241333,0.03423793843951318,0.00624995231628418,0.007654597046182335,relu,0.0001,50,sgd,6,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 6}",0.5634920634920636,0.6056644880174291,0.625,0.8635416666666667,0.6555555555555554,0.6596238224287004,0.10479888054736085,571
1339,0.5377236843109131,0.021694278323067254,0.0,0.0,relu,0.0001,50,sgd,7,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 7}",0.5634920634920636,0.621350762527233,0.73125,0.6754807692307692,0.6555555555555554,0.6469127530103138,0.05677868696001332,747
1340,0.5218392848968506,0.007653837851185335,0.0031247615814208986,0.006249523162841797,relu,0.0001,50,sgd,8,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 8}",0.5634920634920636,0.665158371040724,0.7820833333333334,0.7291666666666666,0.6017391304347826,0.6665443464276974,0.08043459016535155,490
1341,0.5187146186828613,0.006249570876573003,0.0,0.0,relu,0.0001,50,sgd,9,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 9}",0.6274928774928774,0.6056644880174291,0.6754807692307692,0.7291666666666666,0.6017391304347826,0.6474587075859609,0.047831934477553094,739
1342,0.5249638557434082,0.007654246685451734,0.0031248092651367187,0.006249618530273437,relu,0.0001,50,sgd,10,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 10}",0.6274928774928774,0.7200603318250377,0.7978260869565217,0.7820833333333334,0.6017391304347826,0.705372379476303,0.07846510052837942,98
1343,0.5218390941619873,0.007654382914526485,0.009374427795410156,0.007654188247562101,relu,0.0001,50,sgd,11,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 11}",0.5360082304526749,0.611764705882353,0.7820833333333334,0.6125,0.6017391304347826,0.626677663878088,0.08195161994841928,1043
1344,0.3499756336212158,0.0321714682572161,0.0,0.0,relu,0.0001,100,sgd,4,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 100, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 4}",0.4301587301587302,0.41411764705882353,0.5196428571428571,0.3704044117647059,0.5262962962962964,0.45022021816856816,0.060005758090351274,2676
1345,0.10311803817749024,0.012499022590585973,0.0,0.0,relu,0.0001,100,sgd,5,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 100, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 5}",0.4365079365079365,0.44614947428246665,0.5288461538461537,0.45833333333333337,0.5555555555555555,0.4825596225384136,0.04740926019029759,2615
1346,0.6345913410186768,0.06920701617393345,0.0031247615814208986,0.006249523162841797,relu,0.0001,100,sgd,6,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 100, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 6}",0.08465608465608465,0.28534571723426216,0.14988687782805432,0.05921052631578947,0.15947712418300652,0.1477122200712022,0.07971539936915456,3271
1347,0.6819829940795898,0.019017546038763516,0.003124713897705078,0.006249427795410156,relu,0.0001,100,sgd,7,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 100, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 7}",0.21626984126984128,0.024767801857585137,0.027777777777777776,0.24278846153846156,0.03137254901960784,0.11114094925353706,0.09936970262818097,3356
1348,0.053121519088745114,0.007654188250532679,0.0031248092651367187,0.006249618530273437,relu,0.0001,100,sgd,8,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 100, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 8}",0.46360153256704983,0.5084033613445379,0.5601851851851851,0.5601851851851851,0.5333333333333333,0.5233367153047557,0.03711702654300382,2019
1349,0.6718285560607911,3.814697265625e-07,0.0031247615814208986,0.006249523162841797,relu,0.0001,100,sgd,9,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 100, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 9}",0.1581196581196581,0.13031674208144797,0.12045454545454545,0.16666666666666669,0.10235690235690235,0.13647355354672427,0.023485669806059727,3291
